"table_schema","table_name","column_name"
"vc","vpx_non_orm_vm_config_info","nested_hv_enabled"
"vc","vpx_non_orm_vm_config_info","virtual_pmc_enabled"
"vc","vpx_non_orm_vm_config_info","sched_hw_upgrade_policy"
"vc","vpx_non_orm_vm_config_info","sched_hw_upgrade_version"
"vc","vpx_non_orm_vm_config_info","sched_hw_upgrade_status"
"vc","vpx_non_orm_vm_config_info","latency_sensitivity"
"vc","vpx_non_orm_vm_config_info","latency_level"
"vc","vpx_non_orm_vm_config_info","guest_autolock_enabled"
"vc","vpx_non_orm_vm_config_info","mem_res_locked_max"
"vc","vpx_non_orm_vm_config_info","vm_objectid"
"vc","vpx_non_orm_vm_config_info","swap_objectid"
"vc","vpx_non_orm_vm_config_info","message_bus_tunnel_enabled"
"vc","vpx_non_orm_vm_config_info","guest_integrity_info_enabled"
"vc","vpx_non_orm_vm_config_info","migrate_encryption"
"vc","vpx_non_orm_vm_config_info","preserved_swap_onpoweroff_flg"
"vc","vpx_non_orm_vm_config_info","swap_dir"
"vc","vpx_non_orm_vm_config_info","vm_id"
"vc","vpx_non_orm_vm_config_info","create_date"
"vc","vpx_non_orm_vm_config_info","vvtd_enabled"
"vc","vpx_non_orm_vm_config_info","vbs_enabled"
"vc","vpx_non_orm_vm_config_info","content_lib_item_id"
"vc","vpx_non_orm_vm_config_info","ft_encryption_mode"
"vc","vpx_non_orm_vm_config_info","content_lib_item_version"
"vc","vpx_non_orm_vm_config_info","guest_monitoring_mode_info_enabled"
"vc","vpx_non_orm_vm_config_info","guest_monitoring_mode_info_gmmfile"
"vc","vpx_non_orm_vm_config_info","guest_monitoring_mode_info_appliance"
"vc","vpx_non_orm_vm_config_info","tools_sync_time_with_host_allowed_flg"
"vc","vpx_non_orm_vm_config_info","sev_enabled"
"vc","vpx_non_orm_vm_config_info","vnuma_cores_per_node"
"vc","vpx_non_orm_vm_config_info","vnuma_auto_cores_per_node"
"vc","vpx_non_orm_vm_config_info","chipset_motherboardlayout"
"vc","vpx_non_orm_vm_config_info","cpuid_numsmt"
"vc","vpx_non_orm_vm_config_info","crypto_integrity_protection_type"
"vc","vpx_non_orm_vm_config_info","boot_option_network_protocol"
"vc","vpx_non_orm_vm_config_info","vm_op_notification_to_app_enabled"
"vc","vpx_non_orm_vm_config_info","vm_op_notification_timeout"
"vc","vpx_non_orm_vm_config_info","fpt_hot_plug_enabled"
"vc","vpx_norm_vm_fle_file_info","vm_id"
"vc","vpx_norm_vm_fle_file_info","key_val"
"vc","vpx_norm_vm_fle_file_info","name"
"vc","vpx_norm_vm_fle_file_info","file_size"
"vc","vpx_norm_vm_fle_file_info","file_uniquesize"
"vc","vpx_norm_vm_fle_file_info","type"
"vc","vpx_nw_assignment","network_id"
"vc","vpx_nw_assignment","entity_id"
"vc","vpx_object_type","id"
"vc","vpx_object_type","name"
"vc","vpx_ovfenv","id"
"vc","vpx_ovfenv","public_ovfenv"
"vc","vpx_ovfenv","private_ovfenv"
"vc","vpx_parameter","name"
"vc","vpx_parameter","value"
"vc","vpx_patch_content","patch_version"
"vc","vpx_patch_content","patch_type"
"vc","vpx_patch_version","initial_version"
"vc","vpx_patch_version","current_version"
"vc","vpx_priv_role","priv_name"
"vc","vpx_priv_role","role_id"
"vc","vpx_priv_role","surr_key"
"vc","vpx_proc_log","event_id"
"vc","vpx_proc_log","proc_name"
"vc","vpx_proc_log","event"
"vc","vpx_proc_log","event_dt"
"vc","vpx_proc_log","err_flag"
"vc","vpx_proc_log","description"
"vc","vpx_product","product_id"
"vc","vpx_product","product_desc"
"vc","vpx_profile","profile_id"
"vc","vpx_profile","compliance_status"
"vc","vpx_profile","profile_name"
"vc","vpx_profile","modified_time"
"vc","vpx_profile","config_info"
"vc","vpx_profile","type_code"
"vc","vpx_profile","created_time"
"vc","vpx_profile_answer_file","answerfile_id"
"vc","vpx_profile_answer_file","host_id"
"vc","vpx_profile_answer_file","status"
"vc","vpx_profile_answer_file","created_time"
"vc","vpx_profile_answer_file","modified_time"
"vc","vpx_profile_answer_file","user_input"
"vc","vpx_profile_entity_association","profile_id"
"vc","vpx_profile_entity_association","entity_id"
"vc","vpx_profile_host_spec","host_id"
"vc","vpx_profile_host_spec","created_time"
"vc","vpx_profile_host_spec","modified_time"
"vc","vpx_profile_host_spec","start_time"
"vc","vpx_profile_host_spec","change_id"
"vc","vpx_profile_host_spec","host_spec"
"vc","vpx_remote_cnx","id"
"vc","vpx_remote_cnx","cnx_type"
"vc","vpx_remote_cnx","host_name"
"vc","vpx_remote_cnx","port"
"vc","vpx_remote_cnx","ssl"
"vc","vpx_remote_cnx","user_name"
"vc","vpx_remote_cnx","password"
"vc","vpx_remote_cnx","samltoken"
"vc","vpx_remote_cnx","ssl_thumbprint"
"vc","vpx_remote_cnx","connect_state"
"vc","vpx_remote_cnx","state_data"
"vc","vpx_remote_cnx","session_id"
"vc","vpx_remote_cnx","api_version"
"vc","vpx_remote_cnx","wfu_version"
"vc","vpx_remote_cnx_listener","host_cnx_id"
"vc","vpx_remote_cnx_listener","type_name"
"vc","vpx_remote_cnx_listener","filter_ref"
"vc","vpx_remote_cnx_listener","state_data"
"vc","vpx_resource_pool","id"
"vc","vpx_resource_pool","config_spec"
"vc","vpx_resource_pool","namespace_id"
"vc","vpx_resource_pool","folder_id"
"vc","vpx_resource_pool","vapp_config"
"vc","vpx_resource_pool","managed_by_ext_key"
"vc","vpx_resource_pool","managed_by_type"
"vc","vpx_role","id"
"vc","vpx_role","name"
"vc","vpx_sample","id"
"vc","vpx_sample","sample_time"
"vc","vpx_sample","sample_interval"
"vc","vpx_sample_time1","time_id"
"vc","vpx_sample_time1","sample_time"
"vc","vpx_sample_time1","sample_interval"
"vc","vpx_sample_time1","partition_index"
"vc","vpx_sample_time1","rollup_counter"
"vc","vpx_sample_time1","partition_index_hs2"
"vc","vpx_sample_time2","time_id"
"vc","vpx_sample_time2","sample_time"
"vc","vpx_sample_time2","sample_interval"
"vc","vpx_sample_time2","partition_index"
"vc","vpx_sample_time2","rollup_counter"
"vc","vpx_sample_time2","partition_index_hs3"
"vc","vpx_sample_time3","time_id"
"vc","vpx_sample_time3","sample_time"
"vc","vpx_sample_time3","sample_interval"
"vc","vpx_sample_time3","partition_index"
"vc","vpx_sample_time3","rollup_counter"
"vc","vpx_sample_time3","partition_index_hs4"
"vc","vpx_sample_time4","time_id"
"vc","vpx_sample_time4","sample_time"
"vc","vpx_sample_time4","sample_interval"
"vc","vpx_sample_time4","partition_index"
"vc","vpx_sample_time4","rollup_counter"
"vc","vpx_sched_action","scheduledtask_id"
"vc","vpx_sched_action","action_type"
"vc","vpx_sched_action","action_data"
"vc","vpx_sched_scheduler","scheduledtask_id"
"vc","vpx_sched_scheduler","scheduler_type"
"vc","vpx_sched_scheduler","active_time"
"vc","vpx_sched_scheduler","expire_time"
"vc","vpx_sched_scheduler","run_at"
"vc","vpx_sched_scheduler","interval"
"vc","vpx_sched_scheduler","schedule_minute"
"vc","vpx_sched_scheduler","schedule_hour"
"vc","vpx_sched_scheduler","schedule_day"
"vc","vpx_sched_scheduler","schedule_sunday"
"vc","vpx_sched_scheduler","schedule_monday"
"vc","vpx_sched_scheduler","schedule_tuesday"
"vc","vpx_sched_scheduler","schedule_wednesday"
"vc","vpx_sched_scheduler","schedule_thursday"
"vc","vpx_sched_scheduler","schedule_friday"
"vc","vpx_sched_scheduler","schedule_saturday"
"vc","vpx_scheduledtask","scheduledtask_id"
"vc","vpx_scheduledtask","name"
"vc","vpx_scheduledtask","description"
"vc","vpx_scheduledtask","enabled"
"vc","vpx_scheduledtask","notification"
"vc","vpx_scheduledtask","entity_id"
"vc","vpx_scheduledtask","entity_type"
"vc","vpx_scheduledtask","object_moid"
"vc","vpx_scheduledtask","lastmodifiedtime"
"vc","vpx_scheduledtask","lastmodifieduser"
"vc","vpx_scheduledtask","nextruntime"
"vc","vpx_scheduledtask","prevruntime"
"vc","vpx_scheduledtask","complete_state"
"vc","vpx_scheduledtask","error_data"
"vc","vpx_scheduledtask","result_data"
"vc","vpx_scheduledtask","task_id"
"vc","vpx_schema_hash","schema_hash"
"vc","vpx_schema_hash","build_num"
"vc","vpx_sdrs_pod_config","pod_id"
"vc","vpx_sdrs_pod_config","config_xml"
"vc","vpx_sdrs_stats_datastore","uuid"
"vc","vpx_sdrs_stats_datastore","quantiles"
"vc","vpx_sdrs_stats_datastore","history"
"vc","vpx_sdrs_stats_datastore","injector"
"vc","vpx_sdrs_stats_vm","vm_id"
"vc","vpx_sdrs_stats_vm","quantiles"
"vc","vpx_sdrs_stats_vm","history"
"vc","vpx_sdrs_stats_vm","space_stats"
"vc","vpx_sequence","name"
"vc","vpx_sequence","id"
"vc","vpx_sn_vdevice_backing_rel","backing_id"
"vc","vpx_sn_vdevice_backing_rel","vpx_type"
"vc","vpx_sn_vdevice_backing_rel","sn_id"
"vc","vpx_sn_vdevice_backing_rel","update_key"
"vc","vpx_sn_vdevice_file_backing","backing_id"
"vc","vpx_sn_vdevice_file_backing","datastore_id"
"vc","vpx_sn_vdevice_file_backing","hard_device_backing_file_name"
"vc","vpx_sn_vdevice_file_backing","file_backing_content_id"
"vc","vpx_sn_vdevice_file_backing","file_backing_parent_id"
"vc","vpx_sn_vdevice_file_backing","snapshot_id"
"vc","vpx_sn_vdevice_file_backing","update_key"
"vc","vpx_sn_vdevice_file_backing","device_backing_lun_uuid"
"vc","vpx_sn_vdevice_file_backing","delta_disk_format"
"vc","vpx_sn_vdevice_file_backing","sector_format"
"vc","vpx_snapshot","id"
"vc","vpx_snapshot","host_snapshot_id"
"vc","vpx_snapshot","vm_id"
"vc","vpx_snapshot","snapshot_name"
"vc","vpx_snapshot","snapshot_desc"
"vc","vpx_snapshot","create_time"
"vc","vpx_snapshot","power_state"
"vc","vpx_snapshot","is_quiesced"
"vc","vpx_snapshot","snapshot_uid"
"vc","vpx_snapshot","parent_snapshot_id"
"vc","vpx_snapshot","is_current_snapshot"
"vc","vpx_snapshot","config"
"vc","vpx_stat_counter","counter_id"
"vc","vpx_stat_counter","entity_id"
"vc","vpx_stat_counter","stat_id"
"vc","vpx_stat_counter","device_id"
"vc","vpx_stat_counter","stat_level"
"vc","vpx_stat_def","id"
"vc","vpx_stat_def","rollup_type"
"vc","vpx_stat_def","name"
"vc","vpx_stat_def","group_name"
"vc","vpx_stat_def","type"
"vc","vpx_stat_def","unit"
"vc","vpx_stat_def","associate_ids"
"vc","vpx_stat_def","stat_level"
"vc","vpx_stat_def","perdevice_stat_level"
"vc","vpx_stat_def","default_level_set"
"vc","vpx_stat_def","fixed_collection_interval"
"vc","vpx_stat_dev_type","device_id"
"vc","vpx_stat_dev_type","device_type_id"
"vc","vpx_stat_dev_type_def","device_type_id"
"vc","vpx_stat_dev_type_def","device_type_name"
"vc","vpx_stat_id","id"
"vc","vpx_stat_id","moid"
"vc","vpx_stat_interval_def","interval_seq_num"
"vc","vpx_stat_interval_def","interval_def_name"
"vc","vpx_stat_interval_def","interval_val"
"vc","vpx_stat_interval_def","interval_length"
"vc","vpx_stat_interval_def","stats_level"
"vc","vpx_stat_interval_def","rollup_enabled_flg"
"vc","vpx_storage_object_info","id"
"vc","vpx_storage_object_info","name"
"vc","vpx_storage_object_info","capacity"
"vc","vpx_storage_object_info","datastore_url"
"vc","vpx_storage_object_info","create_time"
"vc","vpx_storage_object_info","v_clock"
"vc","vpx_storage_object_info","backing_object_id"
"vc","vpx_storage_object_info","disk_path"
"vc","vpx_storage_object_info","used_capacity"
"vc","vpx_storage_object_md","id"
"vc","vpx_storage_object_md","key"
"vc","vpx_storage_object_md","value"
"vc","vpx_string_array","array_id"
"vc","vpx_string_array","type_id"
"vc","vpx_string_array","value"
"vc","vpx_string_array","array_index"
"vc","vpx_string_array","mo_type"
"vc","vpx_string_array","mo_id"
"vc","vpx_string_array","surr_key"
"vc","vpx_table","table_name"
"vc","vpx_table","col_name"
"vc","vpx_table","col_type"
"vc","vpx_table","col_len"
"vc","vpx_table","pk_flg"
"vc","vpx_tag","tag_id"
"vc","vpx_tag","name"
"vc","vpx_tag","type_id"
"vc","vpx_tag_def","id"
"vc","vpx_tag_def","tag_uuid"
"vc","vpx_tag_def","type_id"
"vc","vpx_tag_ent_association","tag_id"
"vc","vpx_tag_ent_association","entity_id"
"vc","vpx_tagging_category_associable_type","associable_index"
"vc","vpx_tagging_category_associable_type","associable_type"
"vc","vpx_tagging_category_at_xref","category_index"
"vc","vpx_tagging_category_at_xref","associable_index"
"vc","vpx_tagging_category_def","category_index"
"vc","vpx_tagging_category_def","category_id"
"vc","vpx_tagging_category_def","category_name"
"vc","vpx_tagging_category_def","category_description"
"vc","vpx_tagging_category_def","is_cardinality_multiple"
"vc","vpx_tagging_category_type","category_type_index"
"vc","vpx_tagging_category_type","category_type_value"
"vc","vpx_tagging_category_type_xref","category_index"
"vc","vpx_tagging_category_type_xref","category_type_index"
"vc","vpx_tagging_tag_def","tag_index"
"vc","vpx_tagging_tag_def","tag_id"
"vc","vpx_tagging_tag_def","tag_name"
"vc","vpx_tagging_tag_def","tag_description"
"vc","vpx_tagging_tag_def","category_index"
"vc","vpx_task","task_id"
"vc","vpx_task","name"
"vc","vpx_task","descriptionid"
"vc","vpx_task","entity_id"
"vc","vpx_task","entity_type"
"vc","vpx_task","entity_name"
"vc","vpx_task","locked_data"
"vc","vpx_task","complete_state"
"vc","vpx_task","cancelled"
"vc","vpx_task","cancellable"
"vc","vpx_task","error_data"
"vc","vpx_task","result_data"
"vc","vpx_task","progress"
"vc","vpx_task","reason_data"
"vc","vpx_task","queue_time"
"vc","vpx_task","start_time"
"vc","vpx_task","complete_time"
"vc","vpx_task","event_chain_id"
"vc","vpx_task","username"
"vc","vpx_task","vm_id"
"vc","vpx_task","host_id"
"vc","vpx_task","computeresource_id"
"vc","vpx_task","datacenter_id"
"vc","vpx_task","resourcepool_id"
"vc","vpx_task","folder_id"
"vc","vpx_task","alarm_id"
"vc","vpx_task","scheduledtask_id"
"vc","vpx_task","change_tag_id"
"vc","vpx_task","parent_task_id"
"vc","vpx_task","root_task_id"
"vc","vpx_task","description"
"vc","vpx_task","activation_id"
"vc","vpx_termination_reason","termination_id"
"vc","vpx_termination_reason","termination_desc"
"vc","vpx_text_array","array_id"
"vc","vpx_text_array","type_id"
"vc","vpx_text_array","value"
"vc","vpx_text_array","mo_type"
"vc","vpx_text_array","mo_id"
"vc","vpx_text_array","surr_key"
"vc","vpx_topn_past_day","counter_id"
"vc","vpx_topn_past_day","sample_time"
"vc","vpx_topn_past_day","integral_value"
"vc","vpx_topn_past_month","counter_id"
"vc","vpx_topn_past_month","sample_time"
"vc","vpx_topn_past_month","integral_value"
"vc","vpx_topn_past_week","counter_id"
"vc","vpx_topn_past_week","sample_time"
"vc","vpx_topn_past_week","integral_value"
"vc","vpx_topn_past_year","counter_id"
"vc","vpx_topn_past_year","sample_time"
"vc","vpx_topn_past_year","integral_value"
"vc","vpx_topn_state","time_level"
"vc","vpx_topn_state","sample_time"
"vc","vpx_topn_statistics","stat_id"
"vc","vpx_type_map","type_name"
"vc","vpx_type_map","array_num"
"vc","vpx_type_map","mo_ref"
"vc","vpx_uplink_teaming","dvs_id"
"vc","vpx_uplink_teaming","dvportgroup_id"
"vc","vpx_uplink_teaming","dvport_key"
"vc","vpx_uplink_teaming","active_uplink"
"vc","vpx_uplink_teaming","uplink_name"
"vc","vpx_uplink_teaming","uplink_index"
"vc","vpx_uplink_teaming","surr_key"
"vc","vpx_uptime","start_time"
"vc","vpx_uptime","end_time"
"vc","vpx_uptime","host_name"
"vc","vpx_uptime","host_uuid"
"vc","vpx_uptime","build_num"
"vc","vpx_uptime","prod_id"
"vc","vpx_uptime","term_id"
"vc","vpx_uptime","surr_key"
"vc","vpx_usage_sample_time","time_id"
"vc","vpx_usage_sample_time","sample_time"
"vc","vpx_usage_sample_time","sample_interval"
"vc","vpx_usage_stat","counter_id"
"vc","vpx_usage_stat","time_id"
"vc","vpx_usage_stat","stat_val"
"vc","vpx_vapp_link","child_entity_id"
"vc","vpx_vapp_link","parent_vapp_id"
"vc","vpx_vapp_link","destroy_with_parent"
"vc","vpx_vcdb_ndu_exp","cln_id"
"vc","vpx_vcdb_ndu_exp","release"
"vc","vpx_vcdb_ndu_exp","create_date"
"vc","vpx_vcdb_ndu_exp","cln_status"
"vc","vpx_vcdb_ndu_exp_app","cln_id"
"vc","vpx_vcdb_ndu_exp_app","release"
"vc","vpx_vcdb_ndu_exp_app","cln_status"
"vc","vpx_vcdb_ndu_rvt","cln_id"
"vc","vpx_vcdb_ndu_rvt","release"
"vc","vpx_vcdb_ndu_rvt","create_date"
"vc","vpx_vcdb_ndu_rvt","revert_proc"
"vc","vpx_vcdb_ndu_rvt","cln_status"
"vc","vpx_vcdb_proc_trk","cln_id"
"vc","vpx_vcdb_proc_trk","cln_owner"
"vc","vpx_vcdb_proc_trk","proc"
"vc","vpx_vcdb_proc_trk","release"
"vc","vpx_vcdb_proc_trk","create_date"
"vc","vpx_vcls_drs_wf_counters","event_id"
"vc","vpx_vcls_drs_wf_counters","cluster_id"
"vc","vpx_vcls_drs_wf_counters","init_place_count"
"vc","vpx_vcls_drs_wf_counters","place_multivm_count"
"vc","vpx_vcls_drs_wf_counters","lb_count"
"vc","vpx_vcls_drs_wf_counters","host_emm_count"
"vc","vpx_vcls_drs_wf_counters","cluster_emm_count"
"vc","vpx_vcls_drs_wf_counters","xdrs_rec_count"
"vc","vpx_vcls_drs_wf_counters","rpe_rec_count"
"vc","vpx_vcls_drs_wf_counters","fix_vio_count"
"vc","vpx_vcls_drs_wf_counters","query_whatif_count"
"vc","vpx_vcs_vm","vm_id"
"vc","vpx_vcs_vm","vm_vcs_state"
"vc","vpx_vdevice_backing_rel","backing_id"
"vc","vpx_vdevice_backing_rel","vpx_type"
"vc","vpx_vdevice_backing_rel","vm_id"
"vc","vpx_vdevice_backing_rel","update_key"
"vc","vpx_vdevice_file_backing","backing_id"
"vc","vpx_vdevice_file_backing","datastore_id"
"vc","vpx_vdevice_file_backing","hard_device_backing_file_name"
"vc","vpx_vdevice_file_backing","file_backing_content_id"
"vc","vpx_vdevice_file_backing","file_backing_parent_id"
"vc","vpx_vdevice_file_backing","vm_id"
"vc","vpx_vdevice_file_backing","update_key"
"vc","vpx_vdevice_file_backing","device_backing_lun_uuid"
"vc","vpx_vdevice_file_backing","delta_disk_format"
"vc","vpx_vdevice_file_backing","sector_format"
"vc","vpx_vdevice_file_backing","crypto_integrity_protection_type"
"vc","vpx_version","ver_id"
"vc","vpx_version","version_value"
"vc","vpx_virtual_disk_iofilters","vm_id"
"vc","vpx_virtual_disk_iofilters","disk_key"
"vc","vpx_virtual_disk_iofilters","iofilter"
"vc","vpx_vm","id"
"vc","vpx_vm","datacenter_id"
"vc","vpx_vm","file_name"
"vc","vpx_vm","local_file_name"
"vc","vpx_vm","power_state"
"vc","vpx_vm","disabled_snapshot"
"vc","vpx_vm","failed_dmotion"
"vc","vpx_vm","uuid_bios"
"vc","vpx_vm","resource_group_id"
"vc","vpx_vm","guest_os"
"vc","vpx_vm","guest_family"
"vc","vpx_vm","guest_state"
"vc","vpx_vm","mem_size_mb"
"vc","vpx_vm","memory_reservation"
"vc","vpx_vm","pmem_reservation"
"vc","vpx_vm","cpu_reservation"
"vc","vpx_vm","num_vcpu"
"vc","vpx_vm","num_nic"
"vc","vpx_vm","num_disk"
"vc","vpx_vm","dns_name"
"vc","vpx_vm","is_template"
"vc","vpx_vm","host_id"
"vc","vpx_vm","ip_address"
"vc","vpx_vm","tools_status"
"vc","vpx_vm","tools_version_status"
"vc","vpx_vm","tools_running_status"
"vc","vpx_vm","guest_ops_ready"
"vc","vpx_vm","int_guest_ops_ready"
"vc","vpx_vm","screen_width"
"vc","vpx_vm","screen_height"
"vc","vpx_vm","agent_id"
"vc","vpx_vm","agent_cnx_state"
"vc","vpx_vm","config"
"vc","vpx_vm","capability"
"vc","vpx_vm","suspend_time"
"vc","vpx_vm","boot_time"
"vc","vpx_vm","suspend_interval"
"vc","vpx_vm","question_info"
"vc","vpx_vm","memory_overhead"
"vc","vpx_vm","tools_mounted"
"vc","vpx_vm","mks_connections"
"vc","vpx_vm","online_standby"
"vc","vpx_vm","pending_name"
"vc","vpx_vm","pending_annotation"
"vc","vpx_vm","pending_annot_set_flg"
"vc","vpx_vm","file_layout"
"vc","vpx_vm","file_layout_x"
"vc","vpx_vm","uuid_instance"
"vc","vpx_vm","vapp_config"
"vc","vpx_vm","aggr_commited_storage_space"
"vc","vpx_vm","aggr_uncommited_storage_space"
"vc","vpx_vm","aggr_unshared_storage_space"
"vc","vpx_vm","storage_space_updated_time"
"vc","vpx_vm","fault_tolerance_state"
"vc","vpx_vm","record_replay_state"
"vc","vpx_vm","dev_runtime"
"vc","vpx_vm","guest_ip_stack"
"vc","vpx_vm","managed_by_ext_key"
"vc","vpx_vm","managed_by_type"
"vc","vpx_vm","esx_agent_vm_state"
"vc","vpx_vm","das_protected_desired"
"vc","vpx_vm","das_protected_actual"
"vc","vpx_vm","is_consolidate_needed"
"vc","vpx_vm","offline_feature_requirement"
"vc","vpx_vm","feature_requirement"
"vc","vpx_vm","feature_mask"
"vc","vpx_vm","generation_info"
"vc","vpx_vm","paused"
"vc","vpx_vm","snapshot_in_background"
"vc","vpx_vm","guest_state_change_supported"
"vc","vpx_vm","is_quiesced_fork_parent"
"vc","vpx_vm","instant_clone_frozen"
"vc","vpx_vm","create_date"
"vc","vpx_vm","vvtd_enabled"
"vc","vpx_vm","tpm_present"
"vc","vpx_vm","num_vmiop_backings"
"vc","vpx_vm","crypto_state"
"vc","vpx_vm","hardware_version"
"vc","vpx_vm","appheartbeat_status"
"vc","vpx_vm","enable_pmem_failover"
"vc","vpx_vm","pmem_snapshot_mode"
"vc","vpx_vm","guest_heartbeat_status"
"vc","vpx_vm","integrity_check_state"
"vc","vpx_vm","crypto_state_info"
"vc","vpx_vm","op_notification_timeout"
"vc","vpx_vm_ds_space","vm_id"
"vc","vpx_vm_ds_space","ds_id"
"vc","vpx_vm_ds_space","commited_space"
"vc","vpx_vm_ds_space","uncommited_space"
"vc","vpx_vm_ds_space","unshared_space"
"vc","vpx_vm_ds_space","updated_time"
"vc","vpx_vm_sgxinfo","id"
"vc","vpx_vm_sgxinfo","vm_id"
"vc","vpx_vm_sgxinfo","sgx_epc_memory_mb"
"vc","vpx_vm_sgxinfo","sgx_flc_mode"
"vc","vpx_vm_sgxinfo","sgx_le_pub_key_hash"
"vc","vpx_vm_sgxinfo","sgx_require_attestation"
"vc","vpx_vm_sn_virtual_device","id"
"vc","vpx_vm_sn_virtual_device","conn_al_gu_control_flag"
"vc","vpx_vm_sn_virtual_device","conn_connected_flag"
"vc","vpx_vm_sn_virtual_device","conn_start_connected_flag"
"vc","vpx_vm_sn_virtual_device","conn_status"
"vc","vpx_vm_sn_virtual_device","device_info_summary"
"vc","vpx_vm_sn_virtual_device","device_info_label"
"vc","vpx_vm_sn_virtual_device","device_controller_key"
"vc","vpx_vm_sn_virtual_device","device_unit_number"
"vc","vpx_vm_sn_virtual_device","device_key"
"vc","vpx_vm_sn_virtual_device","device_type"
"vc","vpx_vm_sn_virtual_device","device_text"
"vc","vpx_vm_static_overhead_map","vm_id"
"vc","vpx_vm_static_overhead_map","host_build_num"
"vc","vpx_vm_static_overhead_map","static_mem_overhead"
"vc","vpx_vm_text","id"
"vc","vpx_vm_text","type_id"
"vc","vpx_vm_text","text_value"
"vc","vpx_vm_text","vm_id"
"vc","vpx_vm_virtual_device","id"
"vc","vpx_vm_virtual_device","conn_al_gu_control_flag"
"vc","vpx_vm_virtual_device","conn_connected_flag"
"vc","vpx_vm_virtual_device","conn_start_connected_flag"
"vc","vpx_vm_virtual_device","conn_status"
"vc","vpx_vm_virtual_device","device_info_summary"
"vc","vpx_vm_virtual_device","device_info_label"
"vc","vpx_vm_virtual_device","device_controller_key"
"vc","vpx_vm_virtual_device","device_unit_number"
"vc","vpx_vm_virtual_device","device_key"
"vc","vpx_vm_virtual_device","device_type"
"vc","vpx_vm_virtual_device","device_text"
"vc","vpx_vm_virtual_device_groups","id"
"vc","vpx_vm_virtual_device_groups","vm_id"
"vc","vpx_vm_virtual_device_groups","groups_text"
"vc","vpx_wwn","entity_id"
"vc","vpx_wwn","node_wwn"
"vc","vpx_wwn","port_wwn"
"vc","vpx_wwn","is_vm_npiv"
"vc","vpx_wwn","surr_key"
"vc","vpxv_alarms","alarmid"
"vc","vpxv_alarms","name"
"vc","vpxv_alarms","enabled"
"vc","vpxv_compute_resource","resourcepoolid"
"vc","vpxv_compute_resource","name"
"vc","vpxv_compute_resource","parent_id"
"vc","vpxv_compute_resource","resource_group_id"
"vc","vpxv_compute_resource","resource_type"
"vc","vpxv_compute_resource","vm_swap_placement"
"vc","vpxv_compute_resource","spbm_enabled"
"vc","vpxv_compute_resource","hamode"
"vc","vpxv_compute_resource","drsmode"
"vc","vpxv_compute_resource","failover_level"
"vc","vpxv_compute_resource","strict_admission_control"
"vc","vpxv_compute_resource","default_vm_behavior"
"vc","vpxv_compute_resource","vmotion_rate"
"vc","vpxv_compute_resource","dpm_enabled_flg"
"vc","vpxv_compute_resource","default_host_behavior"
"vc","vpxv_compute_resource","default_das_priority"
"vc","vpxv_compute_resource","power_off_on_isolation"
"vc","vpxv_compute_resource","evc_mode"
"vc","vpxv_compute_resource","vmhealth_vm_monitoring"
"vc","vpxv_compute_resource","vmhealth_failure_interval"
"vc","vpxv_compute_resource","vmhealth_min_uptime"
"vc","vpxv_compute_resource","vmhealth_max_failures"
"vc","vpxv_compute_resource","vmhealth_max_failure_window"
"vc","vpxv_compute_resource","failover_cpu_resources"
"vc","vpxv_compute_resource","failover_mem_resources"
"vc","vpxv_compute_resource","host_power_action_rate"
"vc","vpxv_compute_resource","drs_vm_overrides_enabled_flg"
"vc","vpxv_compute_resource","das_host_monitoring"
"vc","vpxv_compute_resource","das_vm_monitoring"
"vc","vpxv_compute_resource","cluster_state"
"vc","vpxv_compute_resource_das_vm","resourcepoolid"
"vc","vpxv_compute_resource_das_vm","name"
"vc","vpxv_compute_resource_das_vm","parent_id"
"vc","vpxv_compute_resource_das_vm","vm_id"
"vc","vpxv_compute_resource_das_vm","priority"
"vc","vpxv_compute_resource_das_vm","num_failure"
"vc","vpxv_compute_resource_das_vm","retry_period_sec"
"vc","vpxv_compute_resource_das_vm","power_off_on_isolation"
"vc","vpxv_compute_resource_das_vm","vmhealth_vm_monitoring"
"vc","vpxv_compute_resource_das_vm","vmhealth_failure_interval"
"vc","vpxv_compute_resource_das_vm","vmhealth_min_uptime"
"vc","vpxv_compute_resource_das_vm","vmhealth_max_failures"
"vc","vpxv_compute_resource_das_vm","vmhealth_max_failure_window"
"vc","vpxv_compute_resource_drs_vm","resourcepoolid"
"vc","vpxv_compute_resource_drs_vm","name"
"vc","vpxv_compute_resource_drs_vm","parent_id"
"vc","vpxv_compute_resource_drs_vm","drs_enabled"
"vc","vpxv_compute_resource_drs_vm","drs_behavior"
"vc","vpxv_compute_resource_network","compute_resource_id"
"vc","vpxv_compute_resource_network","network_id"
"vc","vpxv_customized_field","cust_field_name"
"vc","vpxv_customized_field","cust_field_value"
"vc","vpxv_customized_field","entity_id"
"vc","vpxv_customized_field","entity_name"
"vc","vpxv_datastore","id"
"vc","vpxv_datastore","name"
"vc","vpxv_datastore","storage_url"
"vc","vpxv_datastore","capacity"
"vc","vpxv_datastore","free_space"
"vc","vpxv_datastore","type"
"vc","vpxv_datastore","datacenter_id"
"vc","vpxv_datastore","iorm_enabled"
"vc","vpxv_ds_lun_info","uuid"
"vc","vpxv_ds_lun_info","canonical_name"
"vc","vpxv_ds_lun_info","host_id"
